,UserID,ItemID,Rating
1663,167,376,1
1664,167,379,1
1665,167,484,1
1666,167,603,4
1667,167,615,2
1668,167,671,1
1669,167,908,2
1670,168,64,3
1671,168,230,1
1672,168,232,1
1673,168,284,2
1674,168,291,1
1675,168,363,1
1676,168,680,3
1677,168,775,2
1678,168,927,3
1679,168,951,2
1680,169,108,1
1681,169,290,1
1682,169,335,1
1683,169,354,2
1684,169,372,1
1685,169,540,2
1686,169,563,2
1687,169,726,1
1688,169,898,1
1689,169,967,2
1690,170,53,1
1691,170,94,1
1692,170,100,1
1693,170,394,5
1694,170,533,1
1695,170,581,5
1696,170,774,1
1697,170,908,1
1698,170,947,1
1699,170,957,1
1700,171,14,2
1701,171,33,1
1702,171,183,1
1703,171,188,1
1704,171,276,5
1705,171,436,3
1706,171,458,1
1707,171,666,1
1708,171,712,1
1709,171,745,1
1710,172,92,1
1711,172,128,1
1712,172,364,1
1713,172,511,1
1714,172,732,1
1715,172,747,1
1716,172,810,1
1717,172,860,1
1718,172,888,1
1719,172,981,1
1720,173,186,2
1721,173,474,2
1722,173,548,2
1723,173,709,1
1724,173,771,1
1725,173,786,1
1726,173,800,1
1727,173,839,3
1728,173,889,2
1729,173,992,3
1730,174,101,1
1731,174,123,3
1732,174,223,1
1733,174,255,2
1734,174,336,1
1735,174,437,1
1736,174,589,3
1737,174,600,1
1738,174,683,1
1739,174,749,1
1740,175,146,1
1741,175,171,1
1742,175,217,1
1743,175,336,1
1744,175,424,2
1745,175,481,1
1746,175,502,1
1747,175,669,1
1748,175,819,3
1749,175,836,1
1750,176,202,1
1751,176,237,1
1752,176,331,1
1753,176,375,1
1754,176,392,1
1755,176,565,1
1756,176,770,1
1757,176,843,1
1758,176,978,1
1759,176,983,1
1760,177,56,2
1761,177,79,1
1762,177,353,3
1763,177,418,1
1764,177,673,1
1765,177,784,3
1766,177,806,2
1767,177,868,3
1768,177,898,1
1769,177,913,1
1770,178,56,3
1771,178,81,1
1772,178,450,1
1773,178,515,1
1774,178,550,1
1775,178,554,1
1776,178,577,1
1777,178,617,1
1778,178,670,1
1779,178,882,2
1780,179,64,1
1781,179,308,1
1782,179,370,2
1783,179,404,1
1784,179,533,1
1785,179,603,2
1786,179,616,2
1787,179,702,1
1788,179,767,1
1789,179,803,1
1790,180,157,1
1791,180,175,1
1792,180,256,1
1793,180,302,1
1794,180,488,1
1795,180,584,1
1796,180,629,2
1797,180,677,3
1798,180,752,2
1799,180,931,1
1800,181,204,1
1801,181,245,1
1802,181,262,1
1803,181,282,3
1804,181,357,1
1805,181,376,1
1806,181,395,2
1807,181,513,1
1808,181,748,2
1809,181,879,1
1810,182,96,1
1811,182,213,1
1812,182,282,1
1813,182,316,1
1814,182,469,1
1815,182,661,1
1816,182,817,1
1817,182,859,1
1818,182,936,1
1819,182,963,1
1820,183,24,2
1821,183,78,1
1822,183,237,2
1823,183,349,2
1824,183,415,3
1825,183,535,1
1826,183,657,2
1827,183,769,2
1828,183,957,3
1829,183,991,1
1830,184,226,1
1831,184,336,1
1832,184,396,2
1833,184,399,2
1834,184,403,1
1835,184,494,2
1836,184,552,2
1837,184,686,2
1838,184,687,2
1839,184,984,2
1840,185,215,1
1841,185,248,1
1842,185,351,5
1843,185,617,1
1844,185,634,1
1845,185,644,1
1846,185,839,1
1847,185,915,5
1848,185,989,5
1849,185,997,5
1850,186,41,1
1851,186,161,1
1852,186,225,1
1853,186,267,1
1854,186,320,1
1855,186,345,1
1856,186,501,5
1857,186,516,1
1858,186,635,1
1859,186,641,1
1860,187,38,1
1861,187,189,1
1862,187,250,1
1863,187,383,1
1864,187,474,5
1865,187,583,1
1866,187,590,1
1867,187,715,1
1868,187,951,1
1869,187,996,5
1870,188,187,3
1871,188,270,1
1872,188,424,1
1873,188,476,2
1874,188,515,2
1875,188,719,2
1876,188,738,1
1877,188,775,3
1878,188,818,4
1879,188,908,2
1880,189,225,2
1881,189,329,3
1882,189,442,2
1883,189,453,1
1884,189,575,2
1885,189,603,2
1886,189,657,4
1887,189,816,2
1888,189,879,2
1889,189,880,3
1890,190,92,2
1891,190,107,2
1892,190,203,3
1893,190,224,3
1894,190,411,2
1895,190,436,3
1896,190,505,2
1897,190,509,2
1898,190,739,3
1899,190,947,1
1900,191,17,4
1901,191,216,2
1902,191,305,2
1903,191,397,3
1904,191,453,4
1905,191,472,4
1906,191,632,3
1907,191,685,4
1908,191,819,3
1909,191,937,4
1910,192,101,1
1911,192,104,3
1912,192,199,3
1913,192,289,1
1914,192,400,4
1915,192,550,2
1916,192,715,3
1917,192,737,3
1918,192,926,1
1919,192,977,3
1920,193,54,1
1921,193,258,1
1922,193,269,2
1923,193,371,1
1924,193,446,1
1925,193,682,2
1926,193,697,1
1927,193,769,3
1928,193,949,1
1929,193,953,1
1930,194,75,2
1931,194,92,2
1932,194,111,4
1933,194,136,1
1934,194,198,1
1935,194,342,1
1936,194,634,2
1937,194,763,1
1938,194,811,2
1939,194,844,3
1940,195,125,2
1941,195,334,2
1942,195,352,1
1943,195,366,1
1944,195,367,2
1945,195,559,1
1946,195,658,1
1947,195,899,3
1948,195,917,2
1949,195,999,1
1950,196,3,1
1951,196,24,1
1952,196,105,1
1953,196,163,1
1954,196,214,1
1955,196,330,1
1956,196,376,5
1957,196,390,1
1958,196,699,1
1959,196,844,1
1960,197,43,1
1961,197,80,1
1962,197,128,1
1963,197,249,1
1964,197,345,2
1965,197,382,2
1966,197,436,3
1967,197,454,1
1968,197,562,1
1969,197,705,3
1970,198,35,2
1971,198,55,2
1972,198,232,1
1973,198,269,2
1974,198,322,2
1975,198,372,1
1976,198,467,2
1977,198,767,2
1978,198,799,2
1979,198,831,1
1980,199,244,2
1981,199,371,2
1982,199,436,2
1983,199,448,1
1984,199,497,1
1985,199,540,1
1986,199,593,1
1987,199,659,1
1988,199,752,2
1989,199,914,1
1990,200,19,1
1991,200,175,1
1992,200,351,3
1993,200,373,1
1994,200,375,1
1995,200,399,4
1996,200,690,3
1997,200,817,1
1998,200,832,2
1999,200,898,3
2000,201,70,4
2001,201,140,3
2002,201,205,3
2003,201,270,3
2004,201,391,1
2005,201,429,1
2006,201,445,1
2007,201,621,2
2008,201,874,4
2009,201,966,1
2010,202,9,1
2011,202,270,1
2012,202,344,2
2013,202,392,2
2014,202,421,1
2015,202,607,1
2016,202,688,1
2017,202,773,2
2018,202,862,1
2019,202,943,2
2020,203,127,1
2021,203,176,1
2022,203,251,1
2023,203,321,1
2024,203,381,1
2025,203,460,1
2026,203,569,1
2027,203,795,1
2028,203,840,1
2029,203,994,1
2030,204,60,1
2031,204,80,1
2032,204,138,1
2033,204,225,1
2034,204,242,1
2035,204,340,1
2036,204,424,1
2037,204,579,1
2038,204,646,1
2039,204,674,1
2040,205,86,3
2041,205,99,1
2042,205,107,1
2043,205,277,1
2044,205,305,1
2045,205,317,1
2046,205,478,1
2047,205,640,1
2048,205,721,1
2049,205,881,1
2050,206,33,2
2051,206,304,1
2052,206,318,2
2053,206,359,2
2054,206,495,1
2055,206,685,2
2056,206,687,2
2057,206,740,2
2058,206,782,2
2059,206,785,2
2060,207,95,1
2061,207,112,1
2062,207,157,1
2063,207,216,1
2064,207,266,1
2065,207,338,1
2066,207,419,1
2067,207,443,1
2068,207,564,1
2069,207,748,2
2070,208,19,3
2071,208,27,1
2072,208,243,3
2073,208,360,4
2074,208,570,1
2075,208,601,2
2076,208,903,2
2077,208,927,1
2078,208,963,4
2079,208,988,3
2080,209,61,2
2081,209,115,5
2082,209,270,3
2083,209,288,1
2084,209,301,3
2085,209,306,3
2086,209,414,2
2087,209,769,1
2088,209,773,4
2089,209,842,3
2090,210,153,3
2091,210,355,2
2092,210,472,2
2093,210,598,2
2094,210,610,2
2095,210,631,2
2096,210,736,2
2097,210,858,2
2098,210,930,2
2099,210,964,2
2100,211,11,4
2101,211,67,1
2102,211,107,1
2103,211,116,1
2104,211,363,1
2105,211,447,1
2106,211,681,1
2107,211,683,2
2108,211,758,1
2109,211,953,1
2110,212,17,4
2111,212,142,3
2112,212,143,2
2113,212,293,1
2114,212,330,2
2115,212,411,2
2116,212,716,2
2117,212,728,2
2118,212,837,4
2119,212,984,2
2120,213,123,4
2121,213,157,2
2122,213,217,1
2123,213,247,2
2124,213,259,1
2125,213,365,1
2126,213,599,2
2127,213,636,5
2128,213,642,3
2129,213,673,2
2130,214,21,4
2131,214,37,5
2132,214,225,1
2133,214,335,2
2134,214,513,3
2135,214,658,2
2136,214,671,4
2137,214,682,1
2138,214,731,2
2139,214,796,1
2140,215,40,1
2141,215,84,1
2142,215,93,1
2143,215,237,3
2144,215,290,2
2145,215,477,1
2146,215,738,1
2147,215,765,1
2148,215,965,3
2149,215,977,1
2150,216,144,1
2151,216,346,1
2152,216,416,3
2153,216,505,3
2154,216,542,1
2155,216,638,1
2156,216,783,1
2157,216,849,1
2158,216,980,1
2159,216,992,1
2160,217,110,2
2161,217,130,3
2162,217,212,2
2163,217,270,2
2164,217,303,2
2165,217,344,3
2166,217,647,2
2167,217,713,1
2168,217,885,4
2169,217,902,3
2170,218,20,1
2171,218,99,1
2172,218,236,2
2173,218,262,1
2174,218,435,1
2175,218,463,1
2176,218,484,1
2177,218,773,1
2178,218,804,1
2179,218,923,1
2180,219,87,1
2181,219,179,1
2182,219,191,1
2183,219,236,1
2184,219,247,1
2185,219,295,1
2186,219,707,1
2187,219,891,1
2188,219,962,1
2189,219,988,1
2190,220,64,1
2191,220,193,1
2192,220,273,1
2193,220,389,1
2194,220,623,2
2195,220,627,1
2196,220,707,1
2197,220,866,2
2198,220,868,2
2199,220,945,2
2200,221,4,1
2201,221,119,5
2202,221,136,1
2203,221,182,1
2204,221,437,1
2205,221,561,1
2206,221,648,1
2207,221,670,1
2208,221,794,1
2209,221,858,2
2210,222,77,1
2211,222,479,1
2212,222,543,1
2213,222,556,1
2214,222,621,1
2215,222,646,1
2216,222,729,1
2217,222,740,1
2218,222,915,1
2219,222,916,1
2220,223,72,1
2221,223,215,2
2222,223,282,1
2223,223,303,3
2224,223,339,1
2225,223,420,2
2226,223,619,1
2227,223,805,1
2228,223,832,1
2229,223,956,1
2230,224,13,1
2231,224,52,1
2232,224,140,2
2233,224,268,2
2234,224,332,1
2235,224,400,2
2236,224,411,1
2237,224,720,1
2238,224,901,2
2239,224,918,1
2240,225,51,1
2241,225,211,1
2242,225,218,1
2243,225,479,2
2244,225,511,1
2245,225,518,1
2246,225,519,1
2247,225,633,2
2248,225,933,1
2249,225,936,2
2250,226,195,1
2251,226,204,1
2252,226,329,1
2253,226,372,1
2254,226,374,1
2255,226,406,1
2256,226,441,1
2257,226,619,1
2258,226,696,1
2259,226,947,1
2260,227,8,3
2261,227,184,1
2262,227,234,1
2263,227,314,1
2264,227,485,2
2265,227,495,3
2266,227,534,2
2267,227,702,2
2268,227,706,4
2269,227,841,1
2270,228,34,1
2271,228,290,1
2272,228,411,1
2273,228,614,1
2274,228,758,1
2275,228,844,1
2276,228,878,1
2277,228,926,1
2278,228,976,1
2279,228,978,1
2280,229,10,1
2281,229,148,3
2282,229,214,1
2283,229,424,2
2284,229,479,4
2285,229,584,1
2286,229,589,1
2287,229,777,1
2288,229,836,3
2289,229,961,1
2290,230,161,2
2291,230,334,2
2292,230,392,3
2293,230,483,4
2294,230,638,4
2295,230,653,2
2296,230,767,1
2297,230,876,2
2298,230,897,2
2299,230,926,1
2300,231,29,1
2301,231,33,1
2302,231,187,3
2303,231,315,1
2304,231,368,1
2305,231,433,1
2306,231,590,1
2307,231,712,1
2308,231,762,2
2309,231,892,1
2310,232,46,1
2311,232,74,1
2312,232,166,2
2313,232,475,1
2314,232,507,1
2315,232,793,1
2316,232,878,1
2317,232,906,1
2318,232,952,1
2319,232,960,1
2320,233,41,1
2321,233,55,1
2322,233,118,1
2323,233,132,2
2324,233,150,5
2325,233,254,5
2326,233,306,1
2327,233,321,1
2328,233,748,2
2329,233,794,1
2330,234,7,2
2331,234,213,1
2332,234,288,2
2333,234,325,2
2334,234,333,1
2335,234,487,3
2336,234,525,3
2337,234,540,1
2338,234,787,3
2339,234,844,2
2340,235,371,1
2341,235,415,3
2342,235,423,1
2343,235,455,1
2344,235,698,3
2345,235,704,1
2346,235,795,4
2347,235,796,1
2348,235,797,4
2349,235,965,4
2350,236,80,1
2351,236,252,4
2352,236,662,2
2353,236,708,3
2354,236,780,3
2355,236,804,1
2356,236,815,1
2357,236,944,4
2358,236,963,1
2359,236,975,2
2360,237,20,3
2361,237,90,3
2362,237,215,1
2363,237,262,3
2364,237,314,1
2365,237,337,1
2366,237,426,2
2367,237,658,2
2368,237,807,2
2369,237,933,1
2370,238,142,3
2371,238,145,2
2372,238,147,2
2373,238,183,2
2374,238,312,3
2375,238,591,4
2376,238,741,2
2377,238,804,2
2378,238,808,2
2379,238,889,2
2380,239,81,1
2381,239,144,1
2382,239,191,1
2383,239,239,1
2384,239,342,1
2385,239,382,1
2386,239,471,1
2387,239,479,1
2388,239,579,1
2389,239,679,1
2390,240,95,5
2391,240,152,5
2392,240,327,5
2393,240,336,5
2394,240,441,5
2395,240,447,5
2396,240,587,5
2397,240,599,5
2398,240,860,5
2399,240,895,5
2400,241,58,3
2401,241,159,2
2402,241,254,2
2403,241,255,2
2404,241,362,1
2405,241,597,3
2406,241,623,2
2407,241,763,2
2408,241,913,1
2409,241,950,2
2410,242,259,3
2411,242,310,2
2412,242,346,2
2413,242,347,1
2414,242,415,4
2415,242,549,2
2416,242,615,2
2417,242,808,3
2418,242,854,3
2419,242,959,2
2420,243,21,2
2421,243,102,3
2422,243,147,3
2423,243,205,3
2424,243,315,3
2425,243,392,4
2426,243,523,5
2427,243,666,2
2428,243,676,2
2429,243,930,1
2430,244,20,2
2431,244,98,3
2432,244,258,1
2433,244,350,3
2434,244,454,2
2435,244,547,2
2436,244,693,1
2437,244,903,2
2438,244,951,4
2439,244,979,1
2440,245,251,1
2441,245,374,1
2442,245,405,2
2443,245,482,2
2444,245,537,1
2445,245,637,2
2446,245,666,2
2447,245,671,3
2448,245,793,1
2449,245,816,1
2450,246,466,3
2451,246,494,1
2452,246,516,2
2453,246,616,4
2454,246,644,1
2455,246,669,4
2456,246,763,4
2457,246,782,2
2458,246,905,5
2459,246,921,2
2460,247,9,1
2461,247,391,1
2462,247,414,1
2463,247,539,1
2464,247,575,1
2465,247,604,2
2466,247,809,1
2467,247,866,1
2468,247,946,1
2469,247,994,3
2470,248,218,3
2471,248,267,2
2472,248,351,3
2473,248,428,2
2474,248,498,4
2475,248,640,2
2476,248,696,2
2477,248,704,2
2478,248,935,1
2479,248,983,2
2480,249,3,3
2481,249,100,1
2482,249,219,3
2483,249,256,3
2484,249,260,2
2485,249,377,1
2486,249,526,2
2487,249,704,1
2488,249,843,4
2489,249,925,1
2490,250,206,2
2491,250,238,2
2492,250,278,1
2493,250,433,3
2494,250,621,3
2495,250,672,2
2496,250,736,1
2497,250,770,2
2498,250,922,3
2499,250,992,3
2500,251,29,1
2501,251,30,2
2502,251,94,4
2503,251,176,1
2504,251,297,1
2505,251,510,1
2506,251,524,1
2507,251,557,1
2508,251,642,2
2509,251,765,1
2510,252,82,1
2511,252,84,1
2512,252,120,1
2513,252,367,1
2514,252,544,1
2515,252,632,1
2516,252,680,1
2517,252,738,2
2518,252,831,1
2519,252,937,1
2520,253,22,2
2521,253,136,1
2522,253,149,1
2523,253,297,1
2524,253,438,1
2525,253,454,1
2526,253,519,1
2527,253,848,1
2528,253,890,2
2529,253,917,3
2530,254,305,2
2531,254,318,2
2532,254,431,1
2533,254,453,1
2534,254,481,2
2535,254,512,1
2536,254,562,4
2537,254,587,3
2538,254,751,1
2539,254,914,2
2540,255,132,1
2541,255,324,1
2542,255,494,1
2543,255,613,2
2544,255,627,1
2545,255,655,1
2546,255,664,1
2547,255,694,2
2548,255,875,1
2549,255,950,1
2550,256,110,1
2551,256,208,2
2552,256,321,1
2553,256,325,3
2554,256,485,1
2555,256,503,2
2556,256,511,1
2557,256,668,1
2558,256,912,2
2559,256,959,1
2560,257,42,3
2561,257,56,3
2562,257,279,2
2563,257,325,4
2564,257,391,1
2565,257,432,4
2566,257,496,5
2567,257,547,2
2568,257,939,1
2569,257,999,3
2570,258,96,1
2571,258,146,1
2572,258,321,4
2573,258,376,1
2574,258,479,1
2575,258,525,2
2576,258,704,1
2577,258,723,4
2578,258,844,1
2579,258,918,2
2580,259,72,1
2581,259,160,1
2582,259,324,2
2583,259,363,1
2584,259,392,1
2585,259,590,1
2586,259,784,1
2587,259,785,1
2588,259,955,1
2589,259,993,1
2590,260,224,2
2591,260,330,2
2592,260,434,1
2593,260,655,5
2594,260,673,2
2595,260,737,1
2596,260,759,2
2597,260,801,2
2598,260,839,2
2599,260,860,2
2600,261,153,4
2601,261,306,1
2602,261,404,1
2603,261,524,1
2604,261,529,1
2605,261,544,1
2606,261,680,1
2607,261,725,1
2608,261,765,1
2609,261,813,1
2610,262,21,3
2611,262,252,5
2612,262,376,3
2613,262,425,2
2614,262,460,2
2615,262,784,2
2616,262,844,2
2617,262,872,2
2618,262,896,3
2619,262,901,2
2620,263,18,1
2621,263,256,1
2622,263,322,1
2623,263,331,1
2624,263,332,1
2625,263,465,1
2626,263,485,1
2627,263,516,1
2628,263,694,1
2629,263,994,1
2630,264,164,3
2631,264,232,1
2632,264,380,1
2633,264,433,2
2634,264,446,3
2635,264,459,2
2636,264,682,1
2637,264,715,3
2638,264,849,1
2639,264,920,1
2640,265,31,2
2641,265,199,1
2642,265,302,1
2643,265,345,2
2644,265,389,1
2645,265,484,1
2646,265,550,1
2647,265,558,1
2648,265,720,2
2649,265,776,1
2650,266,105,2
2651,266,119,4
2652,266,148,2
2653,266,282,3
2654,266,345,2
2655,266,418,2
2656,266,574,3
2657,266,739,3
2658,266,746,2
2659,266,974,3
2660,267,15,1
2661,267,75,1
2662,267,242,2
2663,267,246,3
2664,267,471,2
2665,267,479,2
2666,267,602,1
2667,267,633,1
2668,267,938,1
2669,267,952,1
2670,268,144,1
2671,268,176,3
2672,268,328,1
2673,268,364,2
2674,268,478,1
2675,268,617,1
2676,268,640,1
2677,268,735,1
2678,268,736,1
2679,268,907,1
2680,269,94,2
2681,269,335,2
2682,269,359,1
2683,269,464,3
2684,269,632,3
2685,269,648,3
2686,269,819,2
2687,269,824,3
2688,269,833,3
2689,269,945,4
2690,270,35,1
2691,270,115,1
2692,270,158,1
2693,270,247,1
2694,270,348,1
2695,270,546,2
2696,270,554,1
2697,270,612,1
2698,270,694,3
2699,270,894,1
2700,271,1,3
2701,271,213,2
2702,271,297,3
2703,271,355,2
2704,271,496,5
2705,271,527,1
2706,271,652,3
2707,271,754,4
2708,271,756,4
2709,271,999,5
2710,272,71,3
2711,272,113,1
2712,272,115,3
2713,272,249,2
2714,272,364,2
2715,272,374,2
2716,272,723,4
2717,272,807,1
2718,272,867,4
2719,272,905,2
2720,273,181,1
2721,273,336,1
2722,273,593,1
2723,273,761,1
2724,273,836,1
2725,273,837,1
2726,273,859,3
2727,273,867,1
2728,273,896,5
2729,273,970,4
2730,274,116,2
2731,274,157,1
2732,274,296,1
2733,274,375,3
2734,274,385,1
2735,274,518,3
2736,274,523,3
2737,274,602,1
2738,274,657,2
2739,274,834,2
2740,275,137,1
2741,275,244,1
2742,275,338,1
2743,275,352,1
2744,275,443,1
2745,275,510,1
2746,275,538,1
2747,275,669,1
2748,275,956,1
2749,275,990,1
2750,276,90,1
2751,276,107,1
2752,276,169,1
2753,276,628,1
2754,276,683,1
2755,276,729,1
2756,276,738,3
2757,276,768,1
2758,276,782,1
2759,276,920,1
2760,277,41,2
2761,277,176,1
2762,277,302,1
2763,277,362,1
2764,277,398,2
2765,277,525,1
2766,277,605,1
2767,277,669,1
2768,277,853,3
2769,277,874,1
2770,278,43,1
2771,278,59,1
2772,278,61,1
2773,278,87,1
2774,278,92,1
2775,278,115,1
2776,278,423,1
2777,278,547,1
2778,278,708,1
2779,278,843,1
2780,279,1,4
2781,279,325,2
2782,279,352,3
2783,279,452,2
2784,279,571,2
2785,279,577,4
2786,279,594,3
2787,279,668,4
2788,279,737,2
2789,279,849,3
2790,280,155,1
2791,280,448,3
2792,280,479,1
2793,280,518,3
2794,280,540,5
2795,280,578,1
2796,280,683,1
2797,280,750,1
2798,280,949,1
2799,280,968,2
2800,281,196,3
2801,281,267,1
2802,281,303,1
2803,281,327,1
2804,281,339,1
2805,281,587,1
2806,281,672,2
2807,281,702,1
2808,281,770,1
2809,281,931,1
2810,282,126,1
2811,282,174,2
2812,282,301,1
2813,282,384,2
2814,282,499,2
2815,282,590,1
2816,282,725,1
2817,282,740,2
2818,282,845,2
2819,282,896,3
2820,283,71,1
2821,283,330,1
2822,283,337,1
2823,283,417,1
2824,283,482,1
2825,283,704,1
2826,283,823,1
2827,283,851,1
2828,283,908,1
2829,283,996,1
2830,284,253,4
2831,284,325,2
2832,284,331,1
2833,284,373,3
2834,284,411,1
2835,284,564,1
2836,284,595,2
2837,284,798,1
2838,284,959,1
2839,284,965,1
2840,285,8,2
2841,285,146,3
2842,285,148,2
2843,285,204,1
2844,285,235,4
2845,285,415,1
2846,285,469,2
2847,285,642,1
2848,285,732,1
2849,285,777,1
2850,286,209,1
2851,286,278,1
2852,286,423,1
2853,286,452,1
2854,286,565,1
2855,286,649,5
2856,286,685,1
2857,286,713,1
2858,286,805,1
2859,286,807,1
2860,287,285,1
2861,287,342,5
2862,287,556,1
2863,287,577,1
2864,287,602,1
2865,287,696,1
2866,287,742,1
2867,287,765,1
2868,287,888,5
2869,287,993,1
2870,288,94,1
2871,288,284,1
2872,288,422,1
2873,288,545,1
2874,288,562,1
2875,288,625,1
2876,288,671,1
2877,288,674,1
2878,288,890,1
2879,288,920,1
2880,289,84,4
2881,289,301,3
2882,289,303,4
2883,289,385,3
2884,289,468,2
2885,289,578,1
2886,289,726,2
2887,289,780,2
2888,289,901,2
2889,289,968,3
2890,290,71,1
2891,290,189,4
2892,290,250,1
2893,290,256,1
2894,290,332,1
2895,290,354,3
2896,290,381,1
2897,290,465,1
2898,290,832,1
2899,290,943,4
2900,291,44,2
2901,291,153,3
2902,291,224,5
2903,291,281,2
2904,291,436,3
2905,291,458,3
2906,291,464,2
2907,291,668,4
2908,291,686,2
2909,291,933,1
2910,292,83,1
2911,292,101,1
2912,292,207,1
2913,292,323,1
2914,292,325,1
2915,292,369,1
2916,292,478,1
2917,292,623,1
2918,292,695,1
2919,292,696,1
2920,293,29,2
2921,293,133,1
2922,293,227,1
2923,293,301,1
2924,293,359,2
2925,293,381,1
2926,293,568,2
2927,293,673,3
2928,293,679,1
2929,293,762,1
2930,294,86,3
2931,294,146,2
2932,294,176,1
2933,294,228,1
2934,294,249,1
2935,294,400,2
2936,294,411,1
2937,294,490,1
2938,294,844,1
2939,294,862,1
2940,295,114,1
2941,295,233,1
2942,295,358,1
2943,295,427,1
2944,295,554,1
2945,295,570,1
2946,295,645,1
2947,295,646,1
2948,295,684,1
2949,295,753,1
2950,296,39,2
2951,296,61,2
2952,296,187,4
2953,296,195,2
2954,296,341,2
2955,296,835,3
2956,296,870,1
2957,296,932,2
2958,296,971,1
2959,296,988,2
2960,297,203,1
2961,297,258,1
2962,297,326,1
2963,297,394,1
2964,297,427,1
2965,297,540,1
2966,297,762,1
2967,297,860,1
2968,297,930,1
2969,297,938,1
2970,298,8,4
2971,298,232,1
2972,298,320,4
2973,298,382,1
2974,298,403,2
2975,298,649,3
2976,298,781,2
2977,298,832,2
2978,298,893,2
2979,298,955,2
2980,299,29,2
2981,299,435,1
2982,299,597,2
2983,299,617,1
2984,299,646,2
2985,299,685,2
2986,299,692,2
2987,299,865,1
2988,299,897,1
2989,299,985,2
2990,300,11,1
2991,300,28,1
2992,300,158,1
2993,300,160,1
2994,300,176,1
2995,300,409,1
2996,300,423,1
2997,300,550,1
2998,300,679,1
2999,300,865,1
3000,301,178,1
3001,301,259,1
3002,301,274,5
3003,301,398,1
3004,301,452,1
3005,301,536,1
3006,301,647,5
3007,301,788,1
3008,301,910,5
3009,301,943,3
3010,302,62,3
3011,302,118,1
3012,302,314,2
3013,302,381,2
3014,302,394,2
3015,302,446,2
3016,302,764,3
3017,302,838,2
3018,302,952,3
3019,302,981,2
3020,303,116,2
3021,303,288,2
3022,303,440,2
3023,303,474,2
3024,303,595,2
3025,303,665,2
3026,303,781,2
3027,303,853,2
3028,303,882,1
3029,303,989,1
3030,304,52,1
3031,304,100,1
3032,304,316,1
3033,304,426,1
3034,304,496,1
3035,304,541,1
3036,304,544,1
3037,304,655,1
3038,304,885,3
3039,304,909,3
3040,305,87,1
3041,305,91,1
3042,305,251,1
3043,305,272,1
3044,305,355,1
3045,305,428,2
3046,305,652,3
3047,305,719,1
3048,305,781,1
3049,305,847,2
3050,306,141,2
3051,306,171,2
3052,306,191,1
3053,306,345,2
3054,306,494,1
3055,306,545,2
3056,306,552,1
3057,306,564,3
3058,306,826,1
3059,306,915,1
3060,307,149,2
3061,307,223,1
3062,307,296,2
3063,307,377,3
3064,307,673,2
3065,307,763,3
3066,307,822,1
3067,307,842,1
3068,307,906,1
3069,307,961,1
3070,308,41,1
3071,308,107,1
3072,308,327,1
3073,308,416,1
3074,308,506,1
3075,308,571,3
3076,308,624,1
3077,308,821,1
3078,308,970,2
3079,308,986,1
3080,309,30,1
3081,309,93,5
3082,309,100,1
3083,309,145,1
3084,309,159,1
3085,309,440,1
3086,309,654,1
3087,309,943,1
3088,309,983,1
3089,309,984,1
3090,310,284,3
3091,310,434,3
3092,310,473,2
3093,310,474,4
3094,310,570,1
3095,310,616,2
3096,310,863,3
3097,310,939,3
3098,310,956,2
3099,310,987,3
3100,311,108,3
3101,311,359,1
3102,311,383,4
3103,311,423,1
3104,311,578,1
3105,311,620,2
3106,311,676,1
3107,311,925,1
3108,311,949,2
3109,311,955,1
3110,312,150,1
3111,312,246,1
3112,312,298,1
3113,312,423,1
3114,312,498,1
3115,312,530,1
3116,312,576,1
3117,312,720,1
3118,312,866,1
3119,312,961,1
3120,313,37,1
3121,313,78,4
3122,313,250,1
3123,313,336,5
3124,313,471,1
3125,313,491,1
3126,313,582,1
3127,313,632,1
3128,313,915,1
3129,313,935,1
3130,314,43,4
3131,314,74,2
3132,314,88,3
3133,314,164,2
3134,314,241,2
3135,314,418,1
3136,314,610,2
3137,314,663,3
3138,314,678,2
3139,314,823,3
3140,315,269,1
3141,315,338,1
3142,315,371,1
3143,315,434,1
3144,315,637,1
3145,315,699,2
3146,315,908,1
3147,315,927,1
3148,315,929,1
3149,315,1000,1
3150,316,24,1
3151,316,29,1
3152,316,94,4
3153,316,126,1
3154,316,145,1
3155,316,285,1
3156,316,422,2
3157,316,584,1
3158,316,612,2
3159,316,895,2
3160,317,57,1
3161,317,69,1
3162,317,249,1
3163,317,309,3
3164,317,473,1
3165,317,533,1
3166,317,560,1
3167,317,636,3
3168,317,792,3
3169,317,878,1
3170,318,86,2
3171,318,146,5
3172,318,242,1
3173,318,352,2
3174,318,422,2
3175,318,547,4
3176,318,780,3
3177,318,782,3
3178,318,955,2
3179,318,956,4
3180,319,49,2
3181,319,102,2
3182,319,143,3
3183,319,273,1
3184,319,421,1
3185,319,599,2
3186,319,682,1
3187,319,701,1
3188,319,744,5
3189,319,917,1
3190,320,32,4
3191,320,117,3
3192,320,163,1
3193,320,228,2
3194,320,237,3
3195,320,247,3
3196,320,256,4
3197,320,470,1
3198,320,905,2
3199,320,916,3
3200,321,155,2
3201,321,164,2
3202,321,215,2
3203,321,218,2
3204,321,233,2
3205,321,302,2
3206,321,492,2
3207,321,748,2
3208,321,774,2
3209,321,826,2
3210,322,15,1
3211,322,22,2
3212,322,54,5
3213,322,147,5
3214,322,234,4
3215,322,520,1
